ext_recipe_id,ingredient_pos,ingredient_text_norm,quantity,unit,ingredient_core
376,1,1/2 cup unsalted butter,0.5,cup,unsalted butter
376,2,1 pinch kosher salt,1.0,,pinch kosher salt
376,3,"2 cloves garlic,",2.0,clove,garlic
376,4,2 tablespoons parsley,2.0,tbsp,parsley
376,5,1 tablespoon fresh rosemary,1.0,tbsp,fresh rosemary
376,6,18 dough balls,18.0,,dough balls
376,7,1 tablespoon grated parmesan cheese,1.0,tbsp,grated parmesan cheese
377,1,1 cup yellow cornmeal,1.0,cup,yellow cornmeal
377,2,1 cup all-purpose flour,1.0,cup,all-purpose flour
377,3,2 teaspoons baking powder,2.0,tsp,baking powder
377,4,2 teaspoons sugar,2.0,tsp,sugar
377,5,1/2 teaspoon salt,0.5,tsp,salt
377,6,1 cup whole milk,1.0,cup,whole milk
377,7,2 large eggs,2.0,,large eggs
377,8,1/4 cup dill pickle brine,0.25,cup,dill pickle brine
377,9,"1/4 cup unsalted butter, melted and cooled",0.25,cup,"unsalted butter, melted and cooled"
377,10,1/3 cup dill pickle,0.3333333333333333,cup,dill pickle
377,11,2 tablespoons red bell pepper,2.0,tbsp,red bell pepper
378,1,nonstick cooking spray,,,nonstick cooking spray
378,2,2 large eggs,2.0,,large eggs
378,3,1/2 cup high protein cottage cheese,0.5,cup,high protein cottage cheese
378,4,1/4 teaspoon seasoning,0.25,tsp,seasoning
379,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
379,2,1 tablespoon white sugar,1.0,tbsp,white sugar
379,3,2 teaspoons baking powder,2.0,tsp,baking powder
379,4,1 teaspoon salt,1.0,tsp,salt
379,5,3/4 cup butter,0.75,cup,butter
379,6,3/4 cup cooked ham,0.75,cup,cooked ham
379,7,3/4 cup gruyère cheese,0.75,cup,gruyère cheese
379,8,1/2 cup heavy cream,0.5,cup,heavy cream
379,9,1 large egg,1.0,,large egg
379,10,1 teaspoon water,1.0,tsp,water
379,11,1 pinch salt,1.0,,pinch salt
380,1,1 cup white sugar,1.0,cup,white sugar
380,2,3/4 cup buttermilk,0.75,cup,buttermilk
380,3,1/2 cup vegetable oil,0.5,cup,vegetable oil
380,4,2 extra large eggs,2.0,,extra large eggs
380,5,2 tablespoons fresh lemon zest,2.0,tbsp,fresh lemon zest
380,6,2 tablespoons fresh lemon juice,2.0,tbsp,fresh lemon juice
380,7,1/2 teaspoon salt,0.5,tsp,salt
380,8,1/2 teaspoon vanilla extract,0.5,tsp,vanilla extract
380,9,2 cups all-purpose flour,2.0,cup,all-purpose flour
380,10,3/4 teaspoon baking powder,0.75,tsp,baking powder
380,11,1/2 teaspoon baking soda,0.5,tsp,baking soda
380,12,1 cup dried cranberries,1.0,cup,dried cranberries
381,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
381,2,"1 cup sugar,",1.0,cup,sugar
381,3,2 teaspoons baking powder,2.0,tsp,baking powder
381,4,1/2 teaspoon baking soda,0.5,tsp,baking soda
381,5,2 1/2 teaspoons cinnamon,2.5,tsp,cinnamon
381,6,1 teaspoon salt,1.0,tsp,salt
381,7,1 cup buttermilk,1.0,cup,buttermilk
381,8,1/4 cup applesauce,0.25,cup,applesauce
381,9,2 large eggs,2.0,,large eggs
381,10,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
381,11,2 teaspoons unsalted butter,2.0,tsp,unsalted butter
382,1,2 1/4 cups flour,2.25,cup,flour
382,2,2 teaspoons baking powder,2.0,tsp,baking powder
382,3,1/2 teaspoon baking soda,0.5,tsp,baking soda
382,4,2 teaspoons cinnamon,2.0,tsp,cinnamon
382,5,2 teaspoons caramel spice (such as savory spice),2.0,tsp,caramel spice
382,6,1/2 teaspoon nutmeg,0.5,tsp,nutmeg
382,7,1 pinch salt,1.0,,pinch salt
382,8,1 stick unsalted butter,1.0,,stick unsalted butter
382,9,1/2 cup packed light brown sugar,0.5,cup,packed light brown sugar
382,10,1/4 cup sugar,0.25,cup,sugar
382,11,1 teaspoon vanilla bean paste,1.0,tsp,vanilla bean paste
382,12,2 large eggs,2.0,,large eggs
382,13,1 (15 ounce) can pumpkin puree,1.0,,can pumpkin puree
382,14,1/4 cup honey vanilla greek yogurt,0.25,cup,honey vanilla greek yogurt
382,15,1 cup chopped walnuts,1.0,cup,chopped walnuts
383,1,2 tablespoons butter,2.0,tbsp,butter
383,2,1/4 cup all-purpose flour,0.25,cup,all-purpose flour
383,3,2 tablespoons plus 2 teaspoons brown sugar,2.0,tbsp,plus 2 teaspoons brown sugar
383,4,2 tablespoons chopped walnuts,2.0,tbsp,chopped walnuts
384,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
384,2,1 cup white sugar,1.0,cup,white sugar
384,3,2 teaspoons baking powder,2.0,tsp,baking powder
384,4,1 teaspoon baking soda,1.0,tsp,baking soda
384,5,1/4 teaspoon nutmeg,0.25,tsp,nutmeg
384,6,1/2 teaspoon ginger,0.5,tsp,ginger
384,7,1/2 teaspoon salt,0.5,tsp,salt
384,8,2 large eggs,2.0,,large eggs
384,9,1/2 cup milk,0.5,cup,milk
384,10,1/4 teaspoon almond extract,0.25,tsp,almond extract
384,11,1/2 cup unsalted butter,0.5,cup,unsalted butter
384,12,2 cups plums,2.0,cup,plums
384,13,1/3 cup chopped almonds,0.3333333333333333,cup,chopped almonds
384,14,3 tablespoons candied ginger (optional),3.0,tbsp,candied ginger
385,1,1/4 cup unsalted butter,0.25,cup,unsalted butter
385,2,1/3 cup light brown sugar,0.3333333333333333,cup,light brown sugar
385,3,3/4 cup all-purpose flour,0.75,cup,all-purpose flour
385,4,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
385,5,1 pinch salt,1.0,,pinch salt
386,1,1 (14 ounce) loaf french bread,1.0,,loaf french bread
386,2,8 tablespoons unsalted butter,8.0,tbsp,unsalted butter
386,3,1 teaspoon garlic powder,1.0,tsp,garlic powder
386,4,1/2 cup grated parmesan-romano,0.5,cup,grated parmesan-romano
386,5,1 cup shredded mozzarella cheese,1.0,cup,shredded mozzarella cheese
386,6,1/4 cup chopped chopped parsley,0.25,cup,chopped chopped parsley
387,1,cooking spray,,,cooking spray
387,2,2 cups all-purpose flour,2.0,cup,all-purpose flour
387,3,2 tablespoons powdered peanut butter,2.0,tbsp,powdered peanut butter
387,4,4 teaspoons baking powder,4.0,tsp,baking powder
387,5,1/2 teaspoon salt,0.5,tsp,salt
387,6,1 1/4 cups peanut butter,1.25,cup,peanut butter
387,7,1 1/4 cups whole milk,1.25,cup,whole milk
387,8,3/4 cup brown sugar,0.75,cup,brown sugar
387,9,3/4 cup peanuts (,0.75,cup,peanuts (
388,1,2 (8-count) cans crescent rolls,2.0,,cans crescent rolls
388,2,8 thin slices pastrami or corned beef,8.0,,thin slices pastrami or corned beef
388,3,4 slices swiss cheese,4.0,slice,swiss cheese
388,4,1 cup sauerkraut,1.0,cup,sauerkraut
388,5,8 teaspoons thousand island salad dressing,8.0,tsp,thousand island salad dressing
388,6,"1 large egg, beaten",1.0,,"large egg, beaten"
388,7,2 teaspoons caraway seeds,2.0,tsp,caraway seeds
389,1,1 pizza dough,1.0,,pizza dough
389,2,"1 tablespoon olive oil, or as needed",1.0,tbsp,"olive oil, or as needed"
389,3,1/3 cup tzatziki sauce,0.3333333333333333,cup,tzatziki sauce
389,4,1/3 cup cheese,0.3333333333333333,cup,cheese
389,5,1/4 cup feta cheese,0.25,cup,feta cheese
389,6,"2 ounces gyro meat, chopped",2.0,oz,"gyro meat, chopped"
389,7,"1 roma tomato, sliced",1.0,,"roma tomato, sliced"
389,8,2 tablespoons black olives,2.0,tbsp,black olives
389,9,"sprigs fresh dill, torn, or as needed (optional)",,,"sprigs fresh dill, torn, or as needed"
390,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
390,2,1/2 cup white sugar,0.5,cup,white sugar
390,3,2 teaspoons baking powder,2.0,tsp,baking powder
390,4,1 teaspoon ground ginger,1.0,tsp,ground ginger
390,5,1/2 teaspoon baking soda,0.5,tsp,baking soda
390,6,1 pinch salt,1.0,,pinch salt
390,7,1 cup plain greek yogurt (,1.0,cup,plain greek yogurt (
390,8,1/2 cup orange juice,0.5,cup,orange juice
390,9,2 large eggs,2.0,,large eggs
390,10,1/4 cup unsalted butter,0.25,cup,unsalted butter
390,11,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
390,12,2 cups plums,2.0,cup,plums
390,13,1/2 cup chopped pecans,0.5,cup,chopped pecans
391,1,cooking spray,,,cooking spray
391,2,3/4 cup white sugar,0.75,cup,white sugar
391,3,2 tablespoons white sugar,2.0,tbsp,white sugar
391,4,1/2 cup oil,0.5,cup,oil
391,5,"1 large egg, at room temperature",1.0,,"large egg, at room temperature"
391,6,1/2 teaspoon vanilla,0.5,tsp,vanilla
391,7,1 ½ cups flour,1.5,cup,flour
391,8,1 teaspoon cinnamon,1.0,tsp,cinnamon
391,9,1/2 teaspoon baking soda,0.5,tsp,baking soda
391,10,1/2 teaspoon salt,0.5,tsp,salt
391,11,1/4 teaspoon baking powder,0.25,tsp,baking powder
391,12,1/4 teaspoon nutmeg,0.25,tsp,nutmeg
391,13,1/4 teaspoon cream of tartar,0.25,tsp,cream of tartar
391,14,1 cup zucchini,1.0,cup,zucchini
392,1,1 cup cornmeal,1.0,cup,cornmeal
392,2,1 cup flour,1.0,cup,flour
392,3,4 teaspoons baking powder,4.0,tsp,baking powder
392,4,1 teaspoon salt,1.0,tsp,salt
392,5,1/3 cup honey,0.3333333333333333,cup,honey
392,6,1 large egg,1.0,,large egg
392,7,1 cup milk,1.0,cup,milk
392,8,1/4 cup vegetable oil,0.25,cup,vegetable oil
392,9,2 cups heddar cheese,2.0,cup,heddar cheese
392,10,"2 jalapeno peppers, seeded and chopped",2.0,,"jalapeno peppers, seeded and chopped"
392,11,"2 mozzarella sticks, each cut into 6 pieces",2.0,,"mozzarella sticks, each cut into 6 pieces"
392,12,12 jalapeno pepper (optional),12.0,,jalapeno pepper
393,1,1 2/3 cups flour,1.6666666666666665,cup,flour
393,2,1/4 cup sugar,0.25,cup,sugar
393,3,1 tablespoon baking powder,1.0,tbsp,baking powder
393,4,1/4 teaspoon salt,0.25,tsp,salt
393,5,"3/4 cup butter, frozen",0.75,cup,"butter, frozen"
393,6,1 cup strawberries,1.0,cup,strawberries
393,7,2/3 cup buttermilk,0.6666666666666666,cup,buttermilk
393,8,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
393,9,1 tablespoon heavy cream,1.0,tbsp,heavy cream
393,10,2 tablespoons sugar,2.0,tbsp,sugar
394,1,"1/2 cup unsalted butter, softened",0.5,cup,"unsalted butter, softened"
394,2,1 1/4 cups white sugar,1.25,cup,white sugar
394,3,"3 large eggs, at room temperature",3.0,,"large eggs, at room temperature"
394,4,1 tablespoon vanilla extract,1.0,tbsp,vanilla extract
394,5,1/4 teaspoon almond extract,0.25,tsp,almond extract
394,6,2 cups all-purpose flour,2.0,cup,all-purpose flour
394,7,1 tablespoon poppy seeds,1.0,tbsp,poppy seeds
394,8,2 teaspoons baking powder,2.0,tsp,baking powder
394,9,1/2 teaspoon salt,0.5,tsp,salt
394,10,1/4 teaspoon ground nutmeg,0.25,tsp,ground nutmeg
394,11,1 cup plain whole milk greek yogurt,1.0,cup,plain whole milk greek yogurt
394,12,1 1/2 cups rhubarb,1.5,cup,rhubarb
395,1,cooking spray,,,cooking spray
395,2,1 cup sugar,1.0,cup,sugar
395,3,"2 large eggs, at room temperature",2.0,,"large eggs, at room temperature"
395,4,1/3 cup olive oil,0.3333333333333333,cup,olive oil
395,5,2 tablespoons lemon zest,2.0,tbsp,lemon zest
395,6,1/4 cup lemon juice,0.25,cup,lemon juice
395,7,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
395,8,"2 cups all-purpose flour, divided",2.0,cup,"all-purpose flour, divided"
395,9,1 1/2 teaspoons baking powder,1.5,tsp,baking powder
395,10,1/2 teaspoon salt,0.5,tsp,salt
395,11,"1 cup buttermilk, at room temperature",1.0,cup,"buttermilk, at room temperature"
396,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
396,2,1 tablespoon baking powder,1.0,tbsp,baking powder
396,3,3/4 teaspoon kosher salt,0.75,tsp,kosher salt
396,4,"1/2 cup butter, cut into 1/4-inch pieces",0.5,cup,"butter, cut into 1/4-inch pieces"
396,5,3/4 cup buttermilk,0.75,cup,buttermilk
396,6,2 tablespoons honey,2.0,tbsp,honey
397,1,1 (8 ounce) package refrigerated crescent roll dough (such as pillsbury®,1.0,,package refrigerated crescent roll dough (such as pillsbury®
397,2,8 cups water,8.0,cup,water
397,3,3 tablespoons baking soda,3.0,tbsp,baking soda
397,4,1 small egg,1.0,,small egg
397,5,1 tablespoon water,1.0,tbsp,water
397,6,"1 tablespoon butter, melted",1.0,tbsp,"butter, melted"
397,7,¼ teaspoon coarse salt,0.25,tsp,coarse salt
398,1,"1 ¼ cups self-rising flour, or more as needed",1.25,cup,"self-rising flour, or more as needed"
398,2,1 cup whole-milk greek yogurt,1.0,cup,whole-milk greek yogurt
399,1,½ cup unsalted butter,0.5,cup,unsalted butter
399,2,2 ½ cups all-purpose flour,2.5,cup,all-purpose flour
399,3,4 teaspoons baking powder,4.0,tsp,baking powder
399,4,4 teaspoons white sugar,4.0,tsp,white sugar
399,5,1 teaspoon salt,1.0,tsp,salt
399,6,1 ¾ cups buttermilk,1.75,cup,buttermilk
400,1,1 pound ground chicken,1.0,lb,ground chicken
400,2,"½ cup mozzarella cheese, shredded",0.5,cup,"mozzarella cheese, shredded"
400,3,¼ cup freshly grated parmesan cheese,0.25,cup,freshly grated parmesan cheese
400,4,"3 cloves garlic, minced",3.0,clove,"garlic, minced"
400,5,1 teaspoon italian seasoning,1.0,tsp,italian seasoning
400,6,½ teaspoon salt,0.5,tsp,salt
400,7,¼ teaspoon pepper,0.25,tsp,pepper
400,8,1 tablespoon chopped fresh basil,1.0,tbsp,chopped fresh basil
401,1,¾ cup milk,0.75,cup,milk
401,2,¼ cup butter,0.25,cup,butter
401,3,¼ cup white sugar,0.25,cup,white sugar
401,4,1 teaspoon salt,1.0,tsp,salt
401,5,4 ½ teaspoons active dry yeast,4.5,tsp,active dry yeast
401,6,1 teaspoon white sugar,1.0,tsp,white sugar
401,7,½ cup warm water (110 degrees f/45 degrees c),0.5,cup,warm water
401,8,"3 ½ cups bread flour, divided, or as needed",3.5,cup,"bread flour, divided, or as needed"
401,9,"1 egg, lightly beaten",1.0,,"egg, lightly beaten"
401,10,"1 tablespoon all-purpose flour, or more as needed, for dusting",1.0,tbsp,"all-purpose flour, or more as needed, for dusting"
402,1,nonstick cooking spray,,,nonstick cooking spray
402,2,½ cup all-purpose flour,0.5,cup,all-purpose flour
402,3,¼ cup white sugar,0.25,cup,white sugar
402,4,2 tablespoons white sugar,2.0,tbsp,white sugar
402,5,2 tablespoons water,2.0,tbsp,water
402,6,"1 large egg, separated, divided",1.0,,"large egg, separated, divided"
402,7,1 ½ teaspoons melted butter,1.5,tsp,melted butter
402,8,½ teaspoon baking powder,0.5,tsp,baking powder
402,9,½ teaspoon vanilla extract,0.5,tsp,vanilla extract
402,10,1 pinch salt,1.0,,pinch salt
402,11,"2 tablespoons confectioners' sugar, or to taste",2.0,tbsp,"confectioners' sugar, or"
403,1,¼ cup unsalted butter,0.25,cup,unsalted butter
403,2,½ cup milk,0.5,cup,milk
403,3,1 pinch salt,1.0,,pinch salt
403,4,½ cup all-purpose flour,0.5,cup,all-purpose flour
403,5,2 large eggs,2.0,,large eggs
403,6,¼ cup white sugar,0.25,cup,white sugar
403,7,½ teaspoon ground cinnamon,0.5,tsp,ground cinnamon
404,1,3 tablespoons butter,3.0,tbsp,butter
404,2,2 (13 ounce) packages frozen cheese-filled blintzes,2.0,,packages frozen cheese-filled blintzes
404,3,"4 eggs, beaten",4.0,,"eggs, beaten"
404,4,1 ½ cups sour cream,1.5,cup,sour cream
404,5,1 ¼ cups white sugar,1.25,cup,white sugar
404,6,½ teaspoon salt,0.5,tsp,salt
404,7,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
404,8,1 tablespoon orange juice,1.0,tbsp,orange juice
405,1,2 cups all-purpose flour,2.0,cup,all-purpose flour
405,2,⅓ cup white sugar,,,⅓ cup white sugar
405,3,2 teaspoons baking powder,2.0,tsp,baking powder
405,4,"1 large lemon, zested",1.0,,"large lemon, zested"
405,5,¼ teaspoon salt,0.25,tsp,salt
405,6,¼ teaspoon baking soda,0.25,tsp,baking soda
405,7,"½ cup cold butter, cubed",0.5,cup,"cold butter, cubed"
405,8,1 cup fresh blueberries,1.0,cup,fresh blueberries
405,9,½ cup heavy cream,0.5,cup,heavy cream
405,10,1 large egg,1.0,,large egg
405,11,1 tablespoon fresh lemon juice,1.0,tbsp,fresh lemon juice
405,12,2 tablespoons heavy cream,2.0,tbsp,heavy cream
406,1,cooking spray,,,cooking spray
406,2,1 cup all-purpose flour,1.0,cup,all-purpose flour
406,3,¼ cup white sugar,0.25,cup,white sugar
406,4,¼ cup milk,0.25,cup,milk
406,5,1 large egg,1.0,,large egg
406,6,1 ½ teaspoons baking powder,1.5,tsp,baking powder
406,7,1 pinch salt,1.0,,pinch salt
406,8,2 tablespoons white sugar,2.0,tbsp,white sugar
406,9,½ teaspoon ground cinnamon,0.5,tsp,ground cinnamon
406,10,"1 apple - peeled, cored, and chopped",1.0,,"apple - peeled, cored, and chopped"
407,1,¼ cup mayonnaise,0.25,cup,mayonnaise
407,2,¼ cup dijon mustard,0.25,cup,dijon mustard
407,3,¼ cup honey,0.25,cup,honey
407,4,1 tablespoon yellow mustard,1.0,tbsp,yellow mustard
407,5,1 (.25 ounce) package active dry yeast,1.0,,package active dry yeast
407,6,2 teaspoons brown sugar,2.0,tsp,brown sugar
407,7,1 cup warm water (100 to 110 degrees f),1.0,cup,warm water
407,8,3 cups all-purpose flour,3.0,cup,all-purpose flour
407,9,1 teaspoon salt,1.0,tsp,salt
407,10,2 tablespoons canola oil,2.0,tbsp,canola oil
407,11,5 quarts water,5.0,,quarts water
407,12,¼ cup baking soda,0.25,cup,baking soda
407,13,"2 tablespoons unsalted butter, melted",2.0,tbsp,"unsalted butter, melted"
407,14,coarse sea salt to taste,,,coarse sea salt
408,1,1 cup bread flour,1.0,cup,bread flour
408,2,½ cup spelt flour,0.5,cup,spelt flour
408,3,½ cup sourdough starter,0.5,cup,sourdough starter
408,4,1 tablespoon extra-virgin olive oil,1.0,tbsp,extra-virgin olive oil
408,5,½ teaspoon fine sea salt,0.5,tsp,fine sea salt
408,6,½ cup water,0.5,cup,water
409,1,1 cup white sugar,1.0,cup,white sugar
409,2,"½ cup unsalted butter, softened",0.5,cup,"unsalted butter, softened"
409,3,2 eggs,2.0,,eggs
409,4,"1 lemon, zested and juiced",1.0,,"lemon, zested and juiced"
409,5,1 ½ cups all-purpose flour,1.5,cup,all-purpose flour
409,6,1 teaspoon baking powder,1.0,tsp,baking powder
409,7,¼ teaspoon salt,0.25,tsp,salt
409,8,½ cup milk,0.5,cup,milk
409,9,½ cup flaked coconut,0.5,cup,flaked coconut
410,1,3 cups blanched almond flour,3.0,cup,blanched almond flour
410,2,3 teaspoons baking powder,3.0,tsp,baking powder
410,3,½ teaspoon salt,0.5,tsp,salt
410,4,¼ teaspoon baking soda,0.25,tsp,baking soda
410,5,⅔ cup white sugar,,,⅔ cup white sugar
410,6,"½ cup unsalted butter, melted",0.5,cup,"unsalted butter, melted"
410,7,½ cup nonfat greek yogurt,0.5,cup,nonfat greek yogurt
410,8,2 eggs,2.0,,eggs
410,9,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
410,10,"1 cup semisweet chocolate chips, divided",1.0,cup,"semisweet chocolate chips, divided"
410,11,1 tablespoon blanched almond flour,1.0,tbsp,blanched almond flour
411,1,½ cup white teff flour,0.5,cup,white teff flour
411,2,¼ cup brown teff flour,0.25,cup,brown teff flour
411,3,"3 tablespoons white teff flour, divided, or as needed",3.0,tbsp,"white teff flour, divided, or as needed"
411,4,1 cup water,1.0,cup,water
411,5,"3 tablespoons water, divided, or as needed",3.0,tbsp,"water, divided, or as needed"
411,6,1 teaspoon vegetable oil (optional),1.0,tsp,vegetable oil
412,1,2 (.25 ounce) packages active dry yeast,2.0,,packages active dry yeast
412,2,1 teaspoon white sugar,1.0,tsp,white sugar
412,3,½ cup warm water (100 to 110 degrees f/40 to 45 degrees c),0.5,cup,warm water
412,4,¾ cup milk,0.75,cup,milk
412,5,⅓ cup vegetable shortening,,,⅓ cup vegetable shortening
412,6,¼ cup white sugar,0.25,cup,white sugar
412,7,1 teaspoon salt,1.0,tsp,salt
412,8,4 cups sifted all-purpose flour,4.0,cup,sifted all-purpose flour
412,9,2 eggs,2.0,,eggs
412,10,2 quarts vegetable oil for frying,2.0,,quarts vegetable oil for frying
412,11,1 tablespoon warm water,1.0,tbsp,warm water
412,12,½ teaspoon vanilla extract,0.5,tsp,vanilla extract
412,13,"1 cup confectioners' sugar, sifted",1.0,cup,"confectioners' sugar, sifted"
413,1,1 cup self-rising flour,1.0,cup,self-rising flour
413,2,2 ½ tablespoons white sugar,2.5,tbsp,white sugar
413,3,¼ teaspoon ground cinnamon,0.25,tsp,ground cinnamon
413,4,⅓ cup milk,,,⅓ cup milk
413,5,3 tablespoons melted butter,3.0,tbsp,melted butter
413,6,1 egg,1.0,,egg
413,7,2 teaspoons vanilla extract,2.0,tsp,vanilla extract
413,8,½ cup blueberries,0.5,cup,blueberries
414,1,"¼ cup butter, melted",0.25,cup,"butter, melted"
414,2,½ cup white sugar,0.5,cup,white sugar
414,3,¼ cup brown sugar,0.25,cup,brown sugar
414,4,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
414,5,¼ teaspoon ground nutmeg (optional),0.25,tsp,ground nutmeg
414,6,1 (16.3 ounce) package refrigerated flaky biscuit dough (such as pillsbury™ grands!™ flaky layers),1.0,,package refrigerated flaky biscuit dough
415,1,½ cup lukewarm water,0.5,cup,lukewarm water
415,2,¼ teaspoon salt,0.25,tsp,salt
415,3,1 cup cassava flour,1.0,cup,cassava flour
415,4,2 ½ tablespoons vegetable oil,2.5,tbsp,vegetable oil
416,1,1 cup white sugar,1.0,cup,white sugar
416,2,"½ cup unsalted butter, melted",0.5,cup,"unsalted butter, melted"
416,3,2 large eggs,2.0,,large eggs
416,4,1 tablespoon milk,1.0,tbsp,milk
416,5,1 teaspoon vanilla extract,1.0,tsp,vanilla extract
416,6,"1 ½ cups all-purpose einkorn flour, sifted",1.5,cup,"all-purpose einkorn flour, sifted"
416,7,1 teaspoon ground cinnamon,1.0,tsp,ground cinnamon
416,8,1 teaspoon baking soda,1.0,tsp,baking soda
416,9,1 teaspoon baking powder,1.0,tsp,baking powder
416,10,¼ teaspoon salt,0.25,tsp,salt
416,11,"3 medium ripe bananas, mashed",3.0,,"medium ripe bananas, mashed"
416,12,½ cup chopped walnuts,0.5,cup,chopped walnuts
417,1,1 ½ cups all-purpose flour,1.5,cup,all-purpose flour
